"No.","Time","Source","Destination","Protocol","Length","Info","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","tcp_Flags","tcp_WindowSize","srcPort","destPort","Delay"
"12680","823.156399135","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","3779","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000560083"
"12681","823.157003113","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","3779","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000603978"
"12682","823.157027369","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=305859 Ack=402423 Win=501 Len=0 TSval=1868169795 TSecr=785390190","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000024256"
"12683","823.157401848","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","3780","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000374479"
"12684","823.158101611","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","3780","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000699763"
"12685","823.158686911","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3781","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000585300"
"12686","823.159380470","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","3781","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000693559"
"12687","823.159884462","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3782","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000503992"
"12688","823.160469888","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","3782","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000585426"
"12689","823.160847556","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","3783","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000377668"
"12690","823.161609555","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","3783","ReadResponse","ICZCPxbDGP","","","","","","","","","","","","0x018","43","4840","60324","0.000761999"
"12691","823.205131814","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=306271 Ack=403031 Win=501 Len=0 TSval=1868169843 TSecr=785390195","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.043522259"
"12692","823.732871748","172.18.0.11","10.0.0.1","S7COMM","97","ROSCTR:[Job     ] Function:[Read Var]","","","","","Job","","Read Var","","","","","","","","","0x018","502","49396","102","0.527739934"
"12693","823.733169313","10.0.0.1","172.18.0.11","S7COMM","111","ROSCTR:[Ack_Data] Function:[Read Var]","","","","","Ack_Data","20","Read Var","43525568774d6e685947435765527271664a4645","","","","","","","","0x018","43","102","49396","0.000297565"
"12694","823.733185168","172.18.0.11","10.0.0.1","TCP","66","49396  >  102 [ACK] Seq=7348 Ack=10666 Win=502 Len=0 TSval=1788256690 TSecr=2261921918","","","","","","","","","","","","","","","","0x010","502","49396","102","0.000015855"
"12695","824.250257404","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans:  4656; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","4656","Read Coils","","","","0x018","502","55868","502","0.517072236"
"12696","824.250773916","10.0.0.2","172.18.0.7","Modbus/TCP","76","Response: Trans:  4656; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","4656","Read Coils","12695","0.000516512","","0x018","43","502","55868","0.000516512"
"12697","824.250792180","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=9853 Ack=9523 Win=502 Len=0 TSval=3727306673 TSecr=4263048588","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000018264"
"12698","824.735326068","172.18.0.11","10.0.0.1","S7COMM","97","ROSCTR:[Job     ] Function:[Read Var]","","","","","Job","","Read Var","","","","","","","","","0x018","502","49396","102","0.484533888"
"12699","824.735729978","10.0.0.1","172.18.0.11","S7COMM","111","ROSCTR:[Ack_Data] Function:[Read Var]","","","","","Ack_Data","20","Read Var","43525568774d6e685947435765527271664a4645","","","","","","","","0x018","43","102","49396","0.000403910"
"12700","824.735747949","172.18.0.11","10.0.0.1","TCP","66","49396  >  102 [ACK] Seq=7379 Ack=10711 Win=502 Len=0 TSval=1788257692 TSecr=2261922921","","","","","","","","","","","","","","","","0x010","502","49396","102","0.000017971"
"12701","825.164820329","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","3784","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.429072380"
"12702","825.165941282","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","3784","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001120953"
"12703","825.165957944","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=306372 Ack=403248 Win=501 Len=0 TSval=1868171803 TSecr=785392199","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000016662"
"12704","825.166941361","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","3785","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000983417"
"12705","825.167614631","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","3785","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000673270"
"12706","825.167625632","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=306499 Ack=403327 Win=501 Len=0 TSval=1868171805 TSecr=785392201","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011001"
"12707","825.168016583","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","3786","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000390951"
"12708","825.168632481","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","3786","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000615898"
"12709","825.168643780","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=306606 Ack=403406 Win=501 Len=0 TSval=1868171806 TSecr=785392202","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011299"
"12710","825.169036414","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","3787","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000392634"
"12711","825.169817856","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","3787","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000781442"
"12712","825.169830755","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=306707 Ack=403623 Win=501 Len=0 TSval=1868171807 TSecr=785392203","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000012899"
"12713","825.170405921","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3788","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000575166"
"12714","825.170989421","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","3788","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000583500"
"12715","825.171003018","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=306813 Ack=403797 Win=501 Len=0 TSval=1868171809 TSecr=785392204","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000013597"
"12716","825.171520165","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3789","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000517147"
"12717","825.172019850","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","3789","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000499685"
"12718","825.172032470","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=306919 Ack=403926 Win=501 Len=0 TSval=1868171810 TSecr=785392205","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000012620"
"12719","825.172511535","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","3790","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000479065"
"12720","825.173002479","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","3790","ReadResponse","ICZCPxbDGP","","","","","","","","","","","","0x018","43","4840","60324","0.000490944"
"12721","825.173027461","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=307018 Ack=404014 Win=501 Len=0 TSval=1868171811 TSecr=785392206","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000024982"
"12722","825.791500377","172.18.0.3","10.0.0.2","Modbus/TCP","78","   Query: Trans: 16145; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","16145","Read Coils","","","","0x018","502","51766","502","0.618472916"
"12723","825.791827343","10.0.0.2","172.18.0.3","Modbus/TCP","76","Response: Trans: 16145; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","16145","Read Coils","12722","0.000326966","","0x018","43","502","51766","0.000326966"
"12724","825.791844928","172.18.0.3","10.0.0.2","TCP","66","51766  >  502 [ACK] Seq=2845 Ack=2371 Win=502 Len=0 TSval=898533453 TSecr=4263050129","","","","","","","","","","","","","","","","0x010","502","51766","502","0.000017585"
"12725","826.255231610","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 50757; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","50757","Write Single Coil","","","","0x018","502","55868","502","0.463386682"
"12726","826.255638087","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 50757; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","50757","Write Single Coil","12725","0.000406477","","0x018","43","502","55868","0.000406477"
"12727","826.255657435","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=9865 Ack=9535 Win=502 Len=0 TSval=3727308678 TSecr=4263050593","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000019348"
"12728","826.741217185","172.18.0.11","10.0.0.1","S7COMM","97","ROSCTR:[Job     ] Function:[Read Var]","","","","","Job","","Read Var","","","","","","","","","0x018","502","49396","102","0.485559750"
"12729","826.741604235","10.0.0.1","172.18.0.11","S7COMM","111","ROSCTR:[Ack_Data] Function:[Read Var]","","","","","Ack_Data","20","Read Var","43525568774d6e685947435765527271664a4645","","","","","","","","0x018","43","102","49396","0.000387050"
"12730","826.741621663","172.18.0.11","10.0.0.1","TCP","66","49396  >  102 [ACK] Seq=7410 Ack=10756 Win=502 Len=0 TSval=1788259698 TSecr=2261924927","","","","","","","","","","","","","","","","0x010","502","49396","102","0.000017428"
"12731","826.755950567","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 59714; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","59714","Write Single Coil","","","","0x018","502","55868","502","0.014328904"
"12732","826.756357273","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 59714; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","59714","Write Single Coil","12731","0.000406706","","0x018","43","502","55868","0.000406706"
"12733","826.756376363","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=9877 Ack=9547 Win=502 Len=0 TSval=3727309179 TSecr=4263051093","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000019090"
"12734","827.186969480","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","3791","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.430593117"
"12735","827.188041260","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","3791","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001071780"
"12736","827.188057826","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=307119 Ack=404231 Win=501 Len=0 TSval=1868173826 TSecr=785394221","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000016566"
"12737","827.188776922","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","3792","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000719096"
"12738","827.189501802","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","3792","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000724880"
"12739","827.189513862","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=307246 Ack=404310 Win=501 Len=0 TSval=1868173827 TSecr=785394222","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000012060"
"12740","827.189971091","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","3793","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000457229"
"12741","827.190580230","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","3793","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000609139"
"12742","827.190591124","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=307353 Ack=404389 Win=501 Len=0 TSval=1868173828 TSecr=785394224","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000010894"
"12743","827.191022997","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","3794","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000431873"
"12744","827.191721080","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","3794","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000698083"
"12745","827.191732101","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=307454 Ack=404606 Win=501 Len=0 TSval=1868173829 TSecr=785394225","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011021"
"12746","827.192314320","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3795","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000582219"
"12747","827.192969701","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","3795","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000655381"
"12748","827.192996246","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=307560 Ack=404780 Win=501 Len=0 TSval=1868173831 TSecr=785394226","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000026545"
"12749","827.193567098","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3796","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000570852"
"12750","827.194098631","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","3796","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000531533"
"12751","827.194473071","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","3797","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000374440"
"12752","827.194959328","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","3797","ReadResponse","ICZCPxbDGP","","","","","","","","","","","","0x018","43","4840","60324","0.000486257"
"12753","827.238112071","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=307765 Ack=404997 Win=501 Len=0 TSval=1868173876 TSecr=785394228","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.043152743"
"12754","827.260648111","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 24008; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","24008","Write Single Coil","","","","0x018","502","55868","502","0.022536040"
"12755","827.261081867","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans: 24008; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","24008","Write Single Coil","12754","0.000433756","","0x018","43","502","55868","0.000433756"
"12756","827.261097176","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=9889 Ack=9559 Win=502 Len=0 TSval=3727309684 TSecr=4263051598","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000015309"
"12757","827.763110015","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans:  3412; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","3412","Write Single Coil","","","","0x018","502","55868","502","0.502012839"
"12758","827.763666297","10.0.0.2","172.18.0.7","Modbus/TCP","78","Response: Trans:  3412; Unit:   1, Func:   5: Write Single Coil","","","","","","","","","","6","3412","Write Single Coil","12757","0.000556282","","0x018","43","502","55868","0.000556282"
"12759","827.763708918","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=9901 Ack=9571 Win=502 Len=0 TSval=3727310186 TSecr=4263052100","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000042621"
"12760","827.861522009","172.18.0.2","10.0.0.1","S7COMM","121","ROSCTR:[Job     ] Function:[Write Var]","","","","","Job","20","Write Var","495a74467273744b644d6e6465434d7657684274","","","","","","","","0x018","502","56366","102","0.097813091"
"12761","827.861835846","10.0.0.1","172.18.0.2","S7COMM","88","ROSCTR:[Ack_Data] Function:[Write Var]","","","","","Ack_Data","","Write Var","","","","","","","","","0x018","43","102","56366","0.000313837"
"12762","827.861854114","172.18.0.2","10.0.0.1","TCP","66","56366  >  102 [ACK] Seq=12871 Ack=5149 Win=502 Len=0 TSval=1941529147 TSecr=2261926047","","","","","","","","","","","","","","","","0x010","502","56366","102","0.000018268"
"12763","828.745102646","172.18.0.11","10.0.0.1","S7COMM","97","ROSCTR:[Job     ] Function:[Read Var]","","","","","Job","","Read Var","","","","","","","","","0x018","502","49396","102","0.883248532"
"12764","828.745379686","10.0.0.1","172.18.0.11","S7COMM","111","ROSCTR:[Ack_Data] Function:[Read Var]","","","","","Ack_Data","20","Read Var","495a74467273744b644d6e6465434d7657684274","","","","","","","","0x018","43","102","49396","0.000277040"
"12765","828.745398820","172.18.0.11","10.0.0.1","TCP","66","49396  >  102 [ACK] Seq=7441 Ack=10801 Win=502 Len=0 TSval=1788261702 TSecr=2261926930","","","","","","","","","","","","","","","","0x010","502","49396","102","0.000019134"
"12766","829.200833147","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","3798","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.455434327"
"12767","829.201946886","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","3798","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001113739"
"12768","829.201965502","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=307866 Ack=405214 Win=501 Len=0 TSval=1868175840 TSecr=785396235","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000018616"
"12769","829.202711459","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","3799","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000745957"
"12770","829.203366833","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","3799","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000655374"
"12771","829.203378107","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=307993 Ack=405293 Win=501 Len=0 TSval=1868175841 TSecr=785396236","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011274"
"12772","829.203778248","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","3800","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000400141"
"12773","829.204345348","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","3800","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000567100"
"12774","829.204356697","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=308100 Ack=405372 Win=501 Len=0 TSval=1868175842 TSecr=785396237","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011349"
"12775","829.204740875","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","3801","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000384178"
"12776","829.205414206","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","3801","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000673331"
"12777","829.205425630","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=308201 Ack=405589 Win=501 Len=0 TSval=1868175843 TSecr=785396238","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011424"
"12778","829.205946243","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3802","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000520613"
"12779","829.206573724","10.0.0.3","172.18.0.13","OpcUa","240","UA Secure Conversation Message: BrowseResponse","174","3802","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000627481"
"12780","829.206585029","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=308307 Ack=405763 Win=501 Len=0 TSval=1868175844 TSecr=785396240","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011305"
"12781","829.207082666","172.18.0.13","10.0.0.3","OpcUa","172","UA Secure Conversation Message: BrowseRequest","106","3803","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000497637"
"12782","829.207565269","10.0.0.3","172.18.0.13","OpcUa","195","UA Secure Conversation Message: BrowseResponse","129","3803","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000482603"
"12783","829.207576566","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=308413 Ack=405892 Win=501 Len=0 TSval=1868175845 TSecr=785396241","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011297"
"12784","829.207987153","172.18.0.13","10.0.0.3","OpcUa","165","UA Secure Conversation Message: ReadRequest","99","3804","ReadRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000410587"
"12785","829.208472764","10.0.0.3","172.18.0.13","OpcUa","154","UA Secure Conversation Message: ReadResponse","88","3804","ReadResponse","ICZCPxbDGP","","","","","","","","","","","","0x018","43","4840","60324","0.000485611"
"12786","829.208484048","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=308512 Ack=405980 Win=501 Len=0 TSval=1868175846 TSecr=785396241","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011284"
"12787","829.418952339","172.18.0.7","10.0.0.2","Modbus/TCP","78","   Query: Trans: 34805; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","34805","Read Coils","","","","0x018","502","55868","502","0.210468291"
"12788","829.419343450","10.0.0.2","172.18.0.7","Modbus/TCP","76","Response: Trans: 34805; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","34805","Read Coils","12787","0.000391111","","0x018","43","502","55868","0.000391111"
"12789","829.419359690","172.18.0.7","10.0.0.2","TCP","66","55868  >  502 [ACK] Seq=9913 Ack=9581 Win=502 Len=0 TSval=3727311842 TSecr=4263053756","","","","","","","","","","","","","","","","0x010","502","55868","502","0.000016240"
"12790","829.749048563","172.18.0.11","10.0.0.1","S7COMM","97","ROSCTR:[Job     ] Function:[Read Var]","","","","","Job","","Read Var","","","","","","","","","0x018","502","49396","102","0.329688873"
"12791","829.749491702","10.0.0.1","172.18.0.11","S7COMM","111","ROSCTR:[Ack_Data] Function:[Read Var]","","","","","Ack_Data","20","Read Var","495a74467273744b644d6e6465434d7657684274","","","","","","","","0x018","43","102","49396","0.000443139"
"12792","829.749510926","172.18.0.11","10.0.0.1","TCP","66","49396  >  102 [ACK] Seq=7472 Ack=10846 Win=502 Len=0 TSval=1788262706 TSecr=2261927934","","","","","","","","","","","","","","","","0x010","502","49396","102","0.000019224"
"12793","829.800074757","172.18.0.3","10.0.0.2","Modbus/TCP","78","   Query: Trans: 64174; Unit:   1, Func:   1: Read Coils","","","","","","","","","","6","64174","Read Coils","","","","0x018","502","51766","502","0.050563831"
"12794","829.800483550","10.0.0.2","172.18.0.3","Modbus/TCP","76","Response: Trans: 64174; Unit:   1, Func:   1: Read Coils","","","","","","","","","","4","64174","Read Coils","12793","0.000408793","","0x018","43","502","51766","0.000408793"
"12795","829.800500918","172.18.0.3","10.0.0.2","TCP","66","51766  >  502 [ACK] Seq=2857 Ack=2381 Win=502 Len=0 TSval=898537462 TSecr=4263054137","","","","","","","","","","","","","","","","0x010","502","51766","502","0.000017368"
"12796","831.218764647","172.18.0.13","10.0.0.3","OpcUa","167","UA Secure Conversation Message: BrowseRequest","101","3805","BrowseRequest","","","","","","","","","","","","","0x018","501","60324","4840","1.418263729"
"12797","831.219963236","10.0.0.3","172.18.0.13","OpcUa","283","UA Secure Conversation Message: BrowseResponse","217","3805","BrowseResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.001198589"
"12798","831.219979450","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=308613 Ack=406197 Win=501 Len=0 TSval=1868177858 TSecr=785398253","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000016214"
"12799","831.220660464","172.18.0.13","10.0.0.3","OpcUa","193","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","127","3806","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000681014"
"12800","831.221374046","10.0.0.3","172.18.0.13","OpcUa","145","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsResponse","79","3806","TranslateBrowsePathsToNodeIdsResponse","","","","","","","","","","","","","0x018","43","4840","60324","0.000713582"
"12801","831.221385887","172.18.0.13","10.0.0.3","TCP","66","60324  >  4840 [ACK] Seq=308740 Ack=406276 Win=501 Len=0 TSval=1868177859 TSecr=785398254","","","","","","","","","","","","","","","","0x010","501","60324","4840","0.000011841"
"12802","831.221848036","172.18.0.13","10.0.0.3","OpcUa","173","UA Secure Conversation Message: TranslateBrowsePathsToNodeIdsRequest","107","3807","TranslateBrowsePathsToNodeIdsRequest","","","","","","","","","","","","","0x018","501","60324","4840","0.000462149"
