"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"3607","31.171247406","172.18.0.6","10.0.0.2","TCP","36186","5013","54","36186  >  5013 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.000080016","","","","","","","","","","","","","","","","0.000000000"
"3616","31.175130212","172.18.0.6","10.0.0.2","TCP","36186","4961","54","36186  >  4961 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.001262851","","","","","","","","","","","","","","","","0.000000000"
"3617","31.178194087","172.18.0.6","10.0.0.2","TCP","36186","6045","54","36186  >  6045 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003063875","","","","","","","","","","","","","","","","0.000000000"
"3618","31.245424274","172.18.0.6","10.0.0.1","TCP","36184","5840","54","36184  >  5840 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.067230187","","","","","","","","","","","","","","","","0.000000000"
"3619","31.250459864","172.18.0.6","10.0.0.1","TCP","36184","622","54","36184  >  622 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.005035590","","","","","","","","","","","","","","","","0.000000000"
"3620","31.254904051","172.18.0.6","10.0.0.1","TCP","36184","6292","54","36184  >  6292 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.004444187","","","","","","","","","","","","","","","","0.000000000"
"3621","31.260291538","172.18.0.6","10.0.0.1","TCP","36184","2471","54","36184  >  2471 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.005387487","","","","","","","","","","","","","","","","0.000000000"
"3622","31.263251505","172.18.0.6","10.0.0.1","TCP","36184","375","54","36184  >  375 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002959967","","","","","","","","","","","","","","","","0.000000000"
"3623","31.266722544","172.18.0.6","10.0.0.1","TCP","36184","8710","54","36184  >  8710 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.003471039","","","","","","","","","","","","","","","","0.000000000"
"3624","31.269590150","172.18.0.6","10.0.0.1","TCP","36184","1801","54","36184  >  1801 [FIN, PSH, URG] Seq=1 Win=1024 Urg=0 Len=0","0x029","1024","0.002867606","","","","","","","","","","","","","","","","0.000000000"
