"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"21453","42.823077701","172.18.0.6","10.0.0.1","HTTP","54946","8888","248","POST / HTTP/1.0  (application/x-www-form-urlencoded)","0x018","64256","0.000014735","","","","","","","","","","","","","","","","0.000116599"
"21454","42.823169567","172.18.0.6","10.0.0.1","TCP","54948","8888","74","54948  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=404450695 TSecr=0 WS=128","0x002","64240","0.000091866","","","","","","","","","","","","","","","","0.000000000"
"21459","42.823395980","172.18.0.6","10.0.0.1","TCP","54948","8888","66","54948  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=404450695 TSecr=469599464","0x010","64256","0.000014225","","","","","","","","","","","","","","","","0.000014225"
"21461","42.823724750","172.18.0.6","10.0.0.1","TCP","54944","8888","66","54944  >  8888 [ACK] Seq=181 Ack=198 Win=64128 Len=0 TSval=404450695 TSecr=469599464","0x010","64128","0.000023280","","","","","","","","","","","","","","","","0.000023280"
"21464","42.824079963","172.18.0.6","10.0.0.1","TCP","54946","8888","66","54946  >  8888 [ACK] Seq=183 Ack=198 Win=64128 Len=0 TSval=404450696 TSecr=469599465","0x010","64128","0.000009672","","","","","","","","","","","","","","","","0.000009672"
"21466","42.827292121","172.18.0.6","10.0.0.1","TCP","54930","8888","66","54930  >  8888 [ACK] Seq=73 Ack=2135 Win=64128 Len=0 TSval=404450699 TSecr=469599427","0x010","64128","0.003167638","","","","","","","","","","","","","","","","0.040830918"
"21467","42.837784759","172.18.0.6","10.0.0.1","HTTP","54948","8888","138","GET / HTTP/1.0 ","0x018","64256","0.010492638","","","","","","","","","","","","","","","","0.014388779"
"21471","42.838657276","172.18.0.6","10.0.0.1","TCP","54948","8888","66","54948  >  8888 [ACK] Seq=73 Ack=187 Win=64128 Len=0 TSval=404450710 TSecr=469599479","0x010","64128","0.000010998","","","","","","","","","","","","","","","","0.000010998"
"21472","42.838661138","172.18.0.6","10.0.0.1","TCP","54948","8888","66","54948  >  8888 [ACK] Seq=73 Ack=1635 Win=63744 Len=0 TSval=404450710 TSecr=469599479","0x010","63744","0.000003862","","","","","","","","","","","","","","","","0.000003862"
"21474","42.839669507","172.18.0.6","10.0.0.1","TCP","54934","8888","66","54934  >  8888 [ACK] Seq=185 Ack=696 Win=64128 Len=0 TSval=404450711 TSecr=469599437","0x010","64128","0.000911773","","","","","","","","","","","","","","","","0.042756748"
"21475","42.851894514","172.18.0.6","10.0.0.1","TCP","54940","8888","66","54940  >  8888 [ACK] Seq=184 Ack=696 Win=64128 Len=0 TSval=404450724 TSecr=469599449","0x010","64128","0.012225007","","","","","","","","","","","","","","","","0.043570850"
"21476","42.851896121","172.18.0.6","10.0.0.1","TCP","54938","8888","66","54938  >  8888 [ACK] Seq=73 Ack=2135 Win=64128 Len=0 TSval=404450724 TSecr=469599448","0x010","64128","0.000001607","","","","","","","","","","","","","","","","0.044459402"
"21477","42.854557622","172.18.0.6","10.0.0.1","TCP","54916","8888","66","54916  >  8888 [FIN, ACK] Seq=73 Ack=2135 Win=64128 Len=0 TSval=404450726 TSecr=469599395","0x011","64128","0.002661501","","","","","","","","","","","","","","","","0.058849025"
"21478","42.854785954","172.18.0.6","10.0.0.1","TCP","54950","8888","74","54950  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=404450726 TSecr=0 WS=128","0x002","64240","0.000228332","","","","","","","","","","","","","","","","0.000000000"
"21479","42.854975046","172.18.0.6","10.0.0.1","TCP","54918","8888","66","54918  >  8888 [FIN, ACK] Seq=184 Ack=696 Win=64128 Len=0 TSval=404450727 TSecr=469599395","0x011","64128","0.000189092","","","","","","","","","","","","","","","","0.059268023"
"21482","42.855126312","172.18.0.6","10.0.0.1","TCP","54952","8888","74","54952  >  8888 [SYN] Seq=0 Win=64240 Len=0 MSS=1460 SACK_PERM=1 TSval=404450727 TSecr=0 WS=128","0x002","64240","-0.000089737","","","","","","","","","","","","","","","","0.000000000"
"21483","42.855310768","172.18.0.6","10.0.0.1","TCP","54950","8888","66","54950  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=404450727 TSecr=469599496","0x010","64256","0.000184456","","","","","","","","","","","","","","","","0.000094719"
"21486","42.855593850","172.18.0.6","10.0.0.1","TCP","54952","8888","66","54952  >  8888 [ACK] Seq=1 Ack=1 Win=64256 Len=0 TSval=404450727 TSecr=469599496","0x010","64256","0.000029277","","","","","","","","","","","","","","","","0.000029277"
