"No.","Time","Source","Destination","Protocol","srcPort","dstPort","Length","Info","tcp_Flags","tcp_WindowSize","Delay","OPC_Message_Size","OPC_Sec.Requ_ID","MessageType","Message_String","S7_ROSCTR","S7_Data_Length","S7_Function","S7_Message","S7_Error_Code","Mod_Length","Mod_Transa_ID","Mod_Function","Mod_Req_Frame","Mod_Req_Delay","Mod_Data","Delay (tcp)"
"2011","17.382155489","172.18.0.6","10.0.0.3","TCP","36450","2924","54","36450  >  2924 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002081044","","","","","","","","","","","","","","","","0.000000000"
"2012","17.387589754","172.18.0.6","10.0.0.3","TCP","36450","6223","54","36450  >  6223 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.005434265","","","","","","","","","","","","","","","","0.000000000"
"2013","17.390603943","172.18.0.6","10.0.0.3","TCP","36450","7695","54","36450  >  7695 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003014189","","","","","","","","","","","","","","","","0.000000000"
"2014","17.396410727","172.18.0.6","10.0.0.3","TCP","36450","9029","54","36450  >  9029 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.005806784","","","","","","","","","","","","","","","","0.000000000"
"2015","17.401018257","172.18.0.6","10.0.0.3","TCP","36452","6198","54","36452  >  6198 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004607530","","","","","","","","","","","","","","","","0.000000000"
"2016","17.404303497","172.18.0.6","10.0.0.2","TCP","36450","9287","54","36450  >  9287 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003285240","","","","","","","","","","","","","","","","0.000000000"
"2017","17.407234853","172.18.0.6","10.0.0.2","TCP","36450","4456","54","36450  >  4456 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002931356","","","","","","","","","","","","","","","","0.000000000"
"2018","17.472790639","172.18.0.6","10.0.0.1","TCP","36452","1898","54","36452  >  1898 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.065555786","","","","","","","","","","","","","","","","0.000000000"
"2019","17.477056070","172.18.0.6","10.0.0.1","TCP","36450","9322","54","36450  >  9322 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004265431","","","","","","","","","","","","","","","","0.000000000"
"2020","17.480480908","172.18.0.6","10.0.0.3","TCP","36452","531","54","36452  >  531 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003424838","","","","","","","","","","","","","","","","0.000000000"
"2021","17.483396758","172.18.0.6","10.0.0.3","TCP","36452","2924","54","36452  >  2924 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002915850","","","","","","","","","","","","","","","","0.000000000"
"2022","17.487857389","172.18.0.6","10.0.0.3","TCP","36452","6223","54","36452  >  6223 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004460631","","","","","","","","","","","","","","","","0.000000000"
"2023","17.490851066","172.18.0.6","10.0.0.3","TCP","36452","7695","54","36452  >  7695 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002993677","","","","","","","","","","","","","","","","0.000000000"
"2024","17.496713831","172.18.0.6","10.0.0.3","TCP","36452","9029","54","36452  >  9029 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.005862765","","","","","","","","","","","","","","","","0.000000000"
"2025","17.501739715","172.18.0.6","10.0.0.2","TCP","36450","8008","54","36450  >  8008 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.005025884","","","","","","","","","","","","","","","","0.000000000"
"2026","17.504695134","172.18.0.6","10.0.0.2","TCP","36452","9287","54","36452  >  9287 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002955419","","","","","","","","","","","","","","","","0.000000000"
"2027","17.507312978","172.18.0.6","10.0.0.2","TCP","36452","4456","54","36452  >  4456 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002617844","","","","","","","","","","","","","","","","0.000000000"
"2028","17.572996828","172.18.0.6","10.0.0.3","TCP","36450","1784","54","36450  >  1784 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.065683850","","","","","","","","","","","","","","","","0.000000000"
"2029","17.577371268","172.18.0.6","10.0.0.1","TCP","36452","9322","54","36452  >  9322 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004374440","","","","","","","","","","","","","","","","0.000000000"
"2030","17.581234535","172.18.0.6","10.0.0.2","TCP","36450","7217","54","36450  >  7217 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003863267","","","","","","","","","","","","","","","","0.000000000"
"2031","17.584134588","172.18.0.6","10.0.0.2","TCP","36450","3797","54","36450  >  3797 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002900053","","","","","","","","","","","","","","","","0.000000000"
"2032","17.588702467","172.18.0.6","10.0.0.2","TCP","36450","5114","54","36450  >  5114 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004567879","","","","","","","","","","","","","","","","0.000000000"
"2033","17.591546154","172.18.0.6","10.0.0.2","TCP","36450","2135","54","36450  >  2135 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002843687","","","","","","","","","","","","","","","","0.000000000"
"2034","17.596745780","172.18.0.6","10.0.0.2","TCP","36450","3456","54","36450  >  3456 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.005199626","","","","","","","","","","","","","","","","0.000000000"
"2035","17.601959224","172.18.0.6","10.0.0.2","TCP","36452","8008","54","36452  >  8008 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.005213444","","","","","","","","","","","","","","","","0.000000000"
"2036","17.605466732","172.18.0.6","10.0.0.1","TCP","36450","7529","54","36450  >  7529 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003507508","","","","","","","","","","","","","","","","0.000000000"
"2037","17.607910476","172.18.0.6","10.0.0.1","TCP","36450","8324","54","36450  >  8324 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002443744","","","","","","","","","","","","","","","","0.000000000"
"2038","17.673614846","172.18.0.6","10.0.0.3","TCP","36452","1784","54","36452  >  1784 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.065704370","","","","","","","","","","","","","","","","0.000000000"
"2039","17.678087868","172.18.0.6","10.0.0.3","TCP","36450","2480","54","36450  >  2480 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004473022","","","","","","","","","","","","","","","","0.000000000"
"2040","17.681948261","172.18.0.6","10.0.0.2","TCP","36452","7217","54","36452  >  7217 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003860393","","","","","","","","","","","","","","","","0.000000000"
"2041","17.684899187","172.18.0.6","10.0.0.2","TCP","36452","3797","54","36452  >  3797 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002950926","","","","","","","","","","","","","","","","0.000000000"
"2042","17.688825431","172.18.0.6","10.0.0.2","TCP","36452","5114","54","36452  >  5114 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003926244","","","","","","","","","","","","","","","","0.000000000"
"2043","17.691745876","172.18.0.6","10.0.0.2","TCP","36452","2135","54","36452  >  2135 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002920445","","","","","","","","","","","","","","","","0.000000000"
"2044","17.696805500","172.18.0.6","10.0.0.2","TCP","36452","3456","54","36452  >  3456 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.005059624","","","","","","","","","","","","","","","","0.000000000"
"2045","17.702027433","172.18.0.6","10.0.0.1","TCP","36450","2752","54","36450  >  2752 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.005221933","","","","","","","","","","","","","","","","0.000000000"
"2046","17.705906386","172.18.0.6","10.0.0.1","TCP","36452","7529","54","36452  >  7529 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003878953","","","","","","","","","","","","","","","","0.000000000"
"2047","17.708010801","172.18.0.6","10.0.0.1","TCP","36452","8324","54","36452  >  8324 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.002104415","","","","","","","","","","","","","","","","0.000000000"
"2051","17.774559912","172.18.0.6","10.0.0.2","TCP","36450","2960","54","36450  >  2960 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.021519212","","","","","","","","","","","","","","","","0.000000000"
"2052","17.778960061","172.18.0.6","10.0.0.3","TCP","36452","2480","54","36452  >  2480 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.004400149","","","","","","","","","","","","","","","","0.000000000"
"2053","17.782415691","172.18.0.6","10.0.0.1","TCP","36450","8723","54","36450  >  8723 [<None>] Seq=1 Win=1024 Len=0","0x000","1024","0.003455630","","","","","","","","","","","","","","","","0.000000000"
